State,District,Lat,Lon,Actual,Normal,Dept,Category,Cumulative_Actual,Cumulative_Normal,Cumulative_Dept,Cumulative_Category,Source_Page,SNo,Data_Date,Match_Type,Match_Score
UTTAR PRADESH,CHITRAKOOT,25.206,81.078,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,DEORIA,26.425,83.835,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,ETAH,27.516,78.717,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,ETAWAH,26.764,79.095,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,FARRUKHABAD,27.431,79.459,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,FATEHPUR,25.875,80.808,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,FIROZABAD,27.187,78.526,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,28.394,77.556,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,GHAZIABAD,28.768,77.476,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,JALPAIGURI,26.681,88.761,4.1,31.9,-87.0,LD,1312.6,1426.4,-8.0,N,5,4,2026-07-22,EXACT,100
UTTAR PRADESH,GONDA,27.083,82.025,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,GORAKHPUR,26.656,83.359,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,HAMIRPUR,25.751,79.865,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,HAPUR,28.722,77.893,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,HARDOI,27.33,80.162,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,HATHRAS,27.582,78.164,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,JALAUN,26.091,79.386,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,JAUNPUR,25.746,82.575,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,JHANSI,25.508,78.951,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,KANNAUJ,27.014,79.689,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,KANPUR CITY,26.391,80.208,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,KANPUR DEHAT,26.44,79.853,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,KASGANJ,27.773,78.846,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,KAUSHAMBI,25.498,81.415,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,KHERI,28.121,80.667,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,KUSHI NAGAR,26.863,83.934,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,LALITPUR,24.653,78.562,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,LUCKNOW,26.842,80.906,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,MAHARAJGANJ,27.201,83.531,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,MAHOBA,25.363,79.726,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,MAINPURI,27.182,79.052,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,MATHURA,27.597,77.626,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,MAU,26.047,83.562,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,MEERUT,29.036,77.783,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,MIRZAPUR,24.987,82.607,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,MORADABAD,28.899,78.788,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,MUZAFFARNAGAR,29.416,77.725,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,PILIBHIT,28.531,79.995,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,PRATAPGARH,25.873,81.829,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,PRAYAGRAJ,25.304,81.96,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,RAE BAREILLY,26.226,81.135,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,RAMPUR,28.81,79.115,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,SAHARANPUR,29.951,77.547,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,SAMBHAL,28.455,78.552,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,SANT KABIR NAGAR,26.776,83.027,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,SHAHJAHANPUR,27.951,79.822,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,SHAMLI,29.5,77.282,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,SHRAWASTI,27.718,81.903,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,SIDDHARTH NAGAR,27.27,82.873,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,SITAPUR,27.517,80.852,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,SONBHADRA,24.408,83.051,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,SULTANPUR,26.243,82.225,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,UNNAO,26.609,80.561,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,VARANASI,25.388,82.914,,,,,,,,,,,,UNMATCHED,
UTTARAKHAND,ALMORA,29.691,79.504,7.1,4.9,45.0,E,377.3,341.7,10.0,N,13,1,2026-07-22,EXACT,100
UTTARAKHAND,BAGESHWAR,29.996,79.859,41.0,4.9,737.0,LE,762.7,341.7,123.0,LE,13,2,2026-07-22,EXACT,100
UTTARAKHAND,CHAMOLI,30.494,79.577,32.1,9.8,228.0,LE,401.2,286.8,40.0,E,13,3,2026-07-22,EXACT,100
UTTARAKHAND,CHAMPAWAT,29.281,80.069,9.9,14.7,-33.0,D,389.5,565.5,-31.0,D,13,4,2026-07-22,EXACT,100
UTTARAKHAND,DEHRADUN,30.472,77.968,18.3,22.0,-17.0,N,522.5,567.2,-8.0,N,13,5,2026-07-22,EXACT,100
UTTARAKHAND,GARHWAL PAURI,29.88,78.764,16.0,15.9,1.0,N,257.0,434.4,-41.0,D,13,6,2026-07-22,EXACT,100
UTTARAKHAND,GARHWAL TEHRI,30.437,78.536,22.7,10.9,108.0,LE,505.6,346.4,46.0,E,13,7,2026-07-22,EXACT,100
UTTARAKHAND,HARDWAR,29.881,77.996,0.0,9.2,-100.0,NR,409.0,363.4,13.0,N,13,8,2026-07-22,EXACT,100
UTTARAKHAND,NAINITAL,29.317,79.463,3.5,12.7,-73.0,LD,464.2,700.5,-34.0,D,13,9,2026-07-22,EXACT,100
UTTARAKHAND,PITHORAGARH,30.113,80.345,31.5,16.9,87.0,LE,538.3,623.7,-14.0,N,13,10,2026-07-22,EXACT,100
UTTARAKHAND,RUDRAPRAYAG,30.507,79.052,28.8,24.3,19.0,N,458.8,595.6,-23.0,D,13,11,2026-07-22,EXACT,100
UTTARAKHAND,UDHAM SINGH NAGAR,29.042,79.471,2.1,7.0,-70.0,LD,477.1,447.1,7.0,N,13,12,2026-07-22,EXACT,100
UTTARAKHAND,UTTARKASHI,30.973,78.607,23.9,19.6,22.0,E,426.3,461.1,-8.0,N,13,13,2026-07-22,EXACT,100
WEST BENGAL,ALIPURDUAR,26.631,89.457,15.1,28.7,-47.0,D,1649.4,1518.8,9.0,N,5,1,2026-07-22,EXACT,100
WEST BENGAL,BANKURA,23.139,87.136,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,BIRBHUM,23.955,87.663,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,COOCH BEHAR,26.292,89.346,13.8,24.5,-44.0,D,1243.6,1153.7,8.0,N,5,2,2026-07-22,EXACT,100
WEST BENGAL,DARJILING,26.853,88.263,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,EAST MIDNAPORE,22.032,87.772,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,HOOGHLY,22.884,88.072,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,HOWRAH,22.524,88.064,,,,,,,,,,,,UNMATCHED,
HARYANA,SONEPAT,29.057,76.875,1.7,9.3,-82.0,LD,108.7,173.4,-37.0,D,14,21,2026-07-22,EXACT,100
WEST BENGAL,JHARGRAM,22.363,86.956,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,KALIMPONG,27.033,88.629,26.8,36.0,-26.0,D,1036.4,1121.3,-8.0,N,5,5,2026-07-22,EXACT,100
WEST BENGAL,KOLKATA,22.559,88.344,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,BAGHPAT,29.057,77.308,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,MURSHIDABAD,24.171,88.229,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,NADIA,23.479,88.517,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,NORTH 24 PARGANAS,22.727,88.731,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,NORTH DINAJPUR,25.889,87.998,2.4,11.2,-79.0,LD,545.0,682.4,-20.0,D,5,7,2026-07-22,EXACT,100
WEST BENGAL,PASCHIM BARDHAMAN,23.661,87.16,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,PURBA BARDHAMAN,23.36,87.947,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,PURULIA,23.277,86.421,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,SOUTH 24 PARGANAS,22.063,88.535,,,,,,,,,,,,UNMATCHED,
WEST BENGAL,SOUTH DINAJPUR,25.367,88.575,16.6,13.5,23.0,E,542.1,494.7,10.0,N,5,8,2026-07-22,EXACT,100
WEST BENGAL,WEST MIDNAPORE,22.439,87.417,,,,,,,,,,,,UNMATCHED,
